SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
533401,SERVALAKSHMI,B ,Q,4.48,5.05,4.48,4.88,4.85,4.95,99,1645,7875.00,
500295,SESA GOA    ,A ,Q,186.00,191.80,185.00,186.20,186.20,184.85,11394,922095,173498393.00,
502450,SESHA.PAPER ,B ,Q,199.45,199.45,199.45,199.45,199.45,190.10,1,1,199.00,
531794,SESHACHAL   ,T ,Q,15.68,15.73,15.50,15.62,15.70,14.99,28,10990,172775.00,
505075,SETCO AUTO  ,B ,Q,206.00,209.90,206.00,209.45,209.90,205.95,25,2405,499635.00,
532993,SEZALGLASS  ,T ,Q,14.60,14.70,14.35,14.40,14.40,14.55,14,2376,34506.00,
533110,SH PRECOTED ,B ,Q,4.40,4.40,4.08,4.11,4.11,4.37,9,1801,7706.00,
524336,SH.HARI CHEM,B ,Q,14.50,14.50,13.40,14.40,14.40,14.00,15,2081,30021.00,
527005,SH.PACETRON.,B ,Q,25.05,25.05,25.05,25.05,25.05,26.00,1,100,2505.00,
501423,SHA ENG PLA ,T ,Q,103.00,103.00,103.00,103.00,103.00,108.40,1,2,206.00,
513436,SHAH ALLOYS ,B ,Q,6.75,7.00,6.75,6.75,7.00,7.10,8,2435,16438.00,
531431,SHAKTI PUMPS,B ,Q,45.30,46.95,45.30,45.80,46.00,45.30,34,2029,93510.00,
511754,SHALIB.FINAN,B ,Q,78.90,78.90,71.00,73.15,71.30,73.25,200,71624,5203178.00,
509874,SHALIMAR PAI,B ,Q,450.00,470.00,433.00,438.35,438.35,453.80,512,13252,5935428.00,
512499,SHALIMAR PRO,T ,Q,1.01,1.10,1.01,1.10,1.10,1.05,8,11669,12639.00,
532455,SHALIMAR WIR,B ,Q,9.40,9.44,8.50,8.60,8.60,8.60,25,6189,55579.00,
522034,SHANTHI GEAR,B ,Q,38.95,39.00,37.80,38.00,38.35,38.10,125,109693,4172792.00,
512393,SHARDUL SECU,B ,Q,53.00,53.00,49.20,50.75,50.15,52.45,29,1512,77562.00,
532908,SHARON BIO  ,B ,Q,379.00,388.80,379.00,385.00,385.00,377.00,324,58363,22406069.00,
523359,SHARP IND.  ,T ,Q,32.50,33.00,30.80,32.95,33.00,32.40,40,7094,224949.00,
523449,SHARP INDIA ,B ,Q,33.90,35.80,33.30,33.60,33.60,33.50,177,33874,1166719.00,
512417,SHARP TRAD  ,T ,Q,204.30,205.60,204.30,204.50,204.50,214.55,4,41,8388.00,
511413,SHARYANS RES,B ,Q,64.50,64.50,58.50,59.55,59.55,61.80,49,65248,4008180.00,
524552,SHASUNPHAR  ,T ,Q,101.00,105.50,99.00,103.55,102.80,101.00,675,137226,14054681.00,
531800,SHEETAL BIO ,T ,Q,0.46,0.46,0.46,0.46,0.46,0.44,7,23206,10674.00,
530525,SHEETAL DIAM,B ,Q,4.64,4.64,4.00,4.25,4.25,4.43,24,13002,53021.00,
533301,SHEKHAWATI  ,B ,Q,34.45,34.45,33.45,34.45,34.45,32.85,508,56177,1931413.00,
526839,SHELTER     ,B ,Q,38.25,40.00,38.25,39.95,39.95,40.65,4,256,9839.00,
526137,SHETRON LTD ,B ,Q,13.47,14.90,13.47,14.02,14.02,13.86,5,301,4111.00,
513709,SHILP GRAVUR,B ,Q,39.80,39.80,39.30,39.30,39.30,39.75,2,502,19729.00,
530549,SHILPA MEDIC,B ,Q,242.00,246.70,230.55,232.75,232.75,242.20,325,3757,884844.00,
533389,SHILPI CABLE,B ,Q,12.55,12.75,12.10,12.13,12.13,12.42,36,3333,41509.00,
523598,SHIPP.CORPN ,B ,Q,63.45,64.10,61.75,62.05,62.05,62.80,1426,83792,5285136.00,
512289,SHIRPUR GOLD,T ,Q,145.00,146.85,138.50,139.00,139.00,143.90,213,19725,2792112.00,
513097,SHIV.BIMETAL,B ,Q,12.00,12.25,11.70,12.10,12.10,11.36,11,1812,21590.00,
532323,SHIVA CEMENT,B ,Q,5.19,5.22,5.08,5.17,5.17,5.17,143,539764,2781594.00,
530433,SHIVA FERT. ,B ,Q,24.45,24.50,21.80,22.20,22.80,23.60,35,1943,44220.00,
511108,SHIVA TEXYAM,B ,Q,18.80,18.80,17.75,17.80,17.80,18.20,27,224,3998.00,
532776,SHIVAM AUTO ,T ,Q,127.45,127.45,118.15,119.90,118.15,121.50,64,17902,2151706.00,
522175,SHIVVANI OIL,B ,Q,170.00,170.00,167.10,169.30,169.30,170.95,83,8378,1421225.00,
532638,SHOPPER STOP,B ,Q,360.10,371.65,355.00,359.30,359.30,358.80,513,10075,3697703.00,
590058,SHRE AJIT PU,B ,Q,33.85,33.85,33.85,33.85,33.85,31.80,1,50,1692.00,
532793,SHREE ASHTA ,B ,Q,3.55,3.60,3.35,3.41,3.41,3.55,838,1469181,5121966.00,
500387,SHREE CEMENT,A ,Q,2894.95,2895.00,2850.00,2863.20,2883.00,2844.15,23,63,180890.00,
512463,SHREE GLOBAL,T ,Q,110.25,110.25,100.20,104.40,104.00,105.00,157,66720,6957452.00,
503837,SHREE RAJSYN,B ,Q,10.35,10.37,10.35,10.37,10.37,10.51,2,2115,21890.00,
532310,SHREE RAMA  ,B ,Q,3.66,3.68,3.40,3.52,3.65,3.64,14,3838,13646.00,
533180,SHREEGANESH ,B ,Q,79.50,81.65,78.70,79.15,79.15,78.05,1708,85731,6874887.00,
506874,SHREEJAL    ,T ,Q,0.63,0.63,0.58,0.58,0.58,0.60,10,9328,5515.00,
512105,SHREENATH   ,B ,Q,12.71,13.70,12.71,13.69,13.70,13.05,95,260363,3566448.00,
503205,SHREERAM    ,B ,Q,146.00,149.50,146.00,149.50,149.50,149.95,14,510,75281.00,
530219,SHREEYASH   ,T ,Q,35.95,35.95,33.05,33.05,33.05,34.75,15,11435,380864.00,
531962,SHREMETAL   ,B ,Q,12.51,12.51,12.51,12.51,12.51,13.10,1,20,250.00,
523236,SHRENUJ & CO,B ,Q,64.50,65.00,63.00,63.15,63.00,64.75,53,3919,247696.00,
520151,SHREY SH LOG,T ,Q,27.75,30.65,27.75,30.15,30.15,29.20,11,674,20520.00,
526335,SHREYAS INTE,B ,Q,6.30,6.30,6.30,6.30,6.30,6.02,1,1,6.00,
531695,SHREYCHEM   ,B ,Q,47.60,48.50,44.60,47.95,48.25,45.25,283,87853,4045778.00,
526981,SHRI BAJRANG,B ,Q,24.20,24.20,23.80,23.80,23.80,22.00,2,2,48.00,
503804,SHRI DINESH ,B ,Q,77.80,79.80,77.80,78.05,78.20,79.75,20,1094,85623.00,
531693,SHRI GANESH ,T ,Q,0.60,0.60,0.60,0.60,0.60,0.61,22,309388,185632.00,
531080,SHRI KRISH  ,B ,Q,15.25,15.25,14.20,15.10,15.10,14.75,6,465,7074.00,
531322,SHRI SHAKTI ,T ,Q,1.75,1.75,1.75,1.75,1.75,1.80,3,439,768.00,
531359,SHRIRAM ASSE,T ,Q,17.85,17.85,17.85,17.85,17.85,17.85,1,200,3570.00,
532945,SHRIRAM EPC ,B ,Q,89.40,94.40,84.15,85.80,85.80,85.85,770,34748,3087225.00,
511218,SHRIRAM TRAN,A ,Q,614.00,616.15,592.00,602.90,602.90,610.45,977,49533,30260190.00,
511411,SHRISTINFRA ,B ,Q,109.10,110.00,109.00,110.00,110.00,111.80,4,30,3278.00,
532498,SHRMCITYUN  ,B ,Q,650.00,650.00,630.00,637.85,640.00,640.25,30,234,148290.00,
517411,SHYAM TELEC.,B ,Q,28.50,28.55,27.35,27.45,27.45,27.80,138,4749,133097.00,
520141,SIBAR AUTO  ,T ,Q,5.85,6.00,5.85,6.00,6.00,6.15,4,550,3255.00,
533014,SICAGEN IND ,B ,Q,18.80,19.35,18.80,18.90,19.10,19.40,69,5961,113553.00,
520086,SICAL LOG   ,B ,Q,69.95,70.45,69.50,70.00,70.00,68.60,48,5659,396108.00,
530439,SIDDHA VEN  ,B ,Q,1.51,1.61,1.51,1.56,1.56,1.58,4,1026,1551.00,
500550,SIEMENS LTD.,A ,Q,794.00,815.00,789.10,792.05,792.05,788.15,1289,30937,24825477.00,
512131,SIGNET IND  ,B ,Q,104.95,104.95,98.40,98.45,102.35,103.25,37,2539,261962.00,
531863,SIGRUN HOLD ,B ,Q,0.56,0.60,0.56,0.60,0.60,0.58,25,43348,25899.00,
523606,SIKA INTER. ,B ,Q,22.00,22.00,22.00,22.00,22.00,22.40,1,200,4400.00,
524642,SIKOZY REAL ,T ,Q,26.65,29.30,26.65,29.15,29.30,27.95,12,1260,36501.00,
521194,SIL INVEST  ,B ,Q,81.95,81.95,81.95,81.95,81.95,74.00,1,1,81.00,
531738,SILICON VAL.,B ,Q,0.22,0.22,0.21,0.21,0.22,0.22,13,35850,7875.00,
526835,SILKTEX LTD.,T ,Q,6.34,6.34,6.34,6.34,6.34,6.66,2,300,1902.00,
531626,SILVER SMITH,T ,Q,16.40,16.40,16.40,16.40,16.40,16.70,2,103,1689.00,
500389,SILVERLINE  ,T ,Q,2.30,2.35,2.19,2.21,2.21,2.24,77,46090,105931.00,
507446,SIMBH.SUGAR ,B ,Q,30.75,31.20,29.50,29.90,30.60,30.40,32,2879,87230.00,
507998,SIMMONDS-MAR,B ,Q,33.00,33.85,33.00,33.15,33.15,31.00,33,5988,198079.00,
513472,SIMPLEX CAST,B ,Q,57.45,59.10,57.40,59.10,59.10,57.55,24,1634,95572.00,
533018,SIMPLEX MIL ,B ,Q,18.60,18.60,18.60,18.60,18.60,19.45,1,61,1134.00,
533019,SIMPLEX PAP ,B ,Q,6.49,6.49,6.49,6.49,6.49,6.83,1,100,649.00,
532877,SIMPLEX PROJ,B ,Q,84.85,84.85,78.00,78.40,78.40,77.60,66,120,9409.00,
503229,SIMPLEX REAL,B ,Q,114.70,114.70,102.00,110.75,110.75,107.45,21,1131,124076.00,
504382,SIMPLEX TRAD,T ,Q,127.45,127.45,127.45,127.45,127.45,134.15,3,68,8666.00,
523838,SIMPLX INFRA,B ,Q,239.70,240.00,230.10,238.75,239.95,235.70,29,242,56919.00,
519566,SIMRAN FARMS,T ,Q,23.30,23.30,23.30,23.30,23.30,22.20,4,400,9320.00,
523023,SINCLAIR HOT,B ,Q,270.90,270.90,270.90,270.90,270.90,271.00,2,100,27090.00,
505729,SINGER INDIA,B ,Q,38.40,40.15,35.70,35.90,35.80,37.50,422,48113,1857921.00,
502742,SINTEX IND. ,B ,Q,85.90,86.50,81.55,82.05,82.05,84.35,3565,462823,38985055.00,
532879,SIR SHADI LA,B ,Q,38.00,38.00,38.00,38.00,38.00,38.00,1,100,3800.00,
502455,SIRPUR PAPER,B ,Q,34.45,34.50,32.75,32.95,33.00,33.85,36,9461,318739.00,
512589,SITA ENTER. ,B ,Q,11.57,11.57,11.57,11.57,11.57,11.57,1,175,2024.00,
532961,SITA SHREE  ,B ,Q,6.29,6.29,5.70,5.75,5.80,6.00,41,5843,34680.00,
503811,SIYARAM SILK,B ,Q,267.50,275.00,266.05,266.80,266.80,266.30,20,189,51669.00,
504398,SJ CORP LTD ,B ,Q,51.00,51.00,51.00,51.00,51.00,51.25,1,21,1071.00,
533206,SJVN        ,A ,Q,19.75,19.75,19.50,19.55,19.55,19.70,138,65713,1289017.00,
500472,SKF INDIA   ,B ,Q,690.00,701.95,690.00,698.05,700.95,695.85,150,2409,1680697.00,
532143,SKM EGG PROD,B ,Q,7.45,7.45,6.91,7.09,7.09,7.05,27,7499,52678.00,
531169,SKP SECURE. ,B ,Q,24.35,24.35,24.35,24.35,24.35,23.30,1,10,243.00,
526508,SKS LOG LTD ,B ,Q,11.01,11.01,10.70,10.84,10.78,11.66,12,1771,19375.00,
533228,SKS MICRO   ,B ,Q,119.00,120.90,116.10,116.90,116.90,118.45,3130,74276,8805086.00,
526479,SKY INDUST. ,B ,Q,22.50,22.50,22.15,22.30,22.30,23.00,5,118,2632.00,
505650,SKYL MILLAR ,B ,Q,5.54,5.54,4.81,5.20,5.49,5.34,6,212,1170.00,
522042,SM ENERGY   ,T ,Q,2.94,2.94,2.94,2.94,2.94,3.08,1,100,294.00,
532419,SMARTLINK   ,B ,Q,47.00,48.90,47.00,47.00,47.00,47.30,53,2692,127439.00,
508905,SMIFS CAPITA,B ,Q,29.50,32.55,29.50,32.00,32.00,31.00,4,532,15774.00,
512048,SMIL        ,B ,Q,29.65,31.90,28.85,29.20,28.85,29.70,485,159339,4753101.00,
505192,SMLISUZU    ,B ,Q,390.00,399.95,390.00,397.00,397.00,382.60,17,515,203790.00,
517214,SMOBILITY   ,B ,Q,68.00,68.00,64.80,65.00,65.00,66.05,77,659,43485.00,
590046,SMRUTHI ORG ,B ,Q,180.50,180.50,174.50,177.50,175.05,177.05,9,1058,186699.00,
532815,SMS PHARMACE,B ,Q,164.00,180.00,155.10,161.30,157.00,157.05,165,2171,359276.00,
505827,SNL BEARINGS,B ,Q,28.45,28.60,28.45,28.60,28.60,29.00,2,100,2852.00,
514240,SNS TEXTILES,B ,Q,2.01,2.01,2.01,2.01,2.01,2.10,1,100,201.00,
532784,SOBHA DEV   ,B ,Q,330.00,340.85,329.05,336.00,333.60,330.95,941,22677,7615385.00,
524719,SOCRUS BIO  ,T ,Q,5.00,5.37,5.00,5.07,5.37,5.18,12,1522,7676.00,
530651,SOFT INF SOL,T ,Q,17.55,17.55,17.50,17.50,17.50,18.40,19,1782,31189.00,
532344,SOFTSOL (I) ,T ,Q,64.00,67.20,64.00,67.20,67.20,64.00,3,1250,80160.00,
532293,SOFTWARE TEC,B ,Q,3.75,3.78,3.75,3.78,3.78,3.78,3,10,37.00,
532725,SOLAR IND   ,B ,Q,775.00,777.00,736.00,749.55,750.00,774.40,233,8028,6069945.00,
513699,SOLID STONE ,B ,Q,58.95,59.00,56.10,56.10,56.10,56.85,4,160,9121.00,
522152,SOLITAIR MAC,B ,Q,16.75,17.15,15.95,17.00,17.00,16.75,6,782,12962.00,
501421,SOLIX TECHNO,T ,Q,27.30,28.65,27.30,28.00,28.00,27.30,5,597,16435.00,
507514,SOM DISTILL.,B ,Q,170.00,170.00,168.50,168.60,168.50,169.55,11,145,24636.00,
521034,SOMA TEXTILE,B ,Q,4.88,4.88,4.49,4.56,4.60,4.72,22,3702,16887.00,
531548,SOMANY CRAM ,B ,Q,43.95,46.75,43.95,45.65,46.10,43.75,321,6260,285594.00,
511571,SOMDATT FIN ,B ,Q,7.00,7.00,7.00,7.00,7.00,6.70,2,185,1295.00,
533001,SOMI CONVEY ,B ,Q,12.01,12.77,12.00,12.04,12.75,12.01,13,2405,28929.00,
520057,SONA KOYO ST,B ,Q,12.21,13.05,12.11,12.39,12.39,12.12,526,126305,1599614.00,
532221,SONATA SOFT.,B ,Q,20.20,20.20,19.25,19.40,19.40,19.90,300,29131,571024.00,
524667,SOTL        ,B ,Q,461.70,462.90,454.95,456.85,462.90,448.80,171,524,238697.00,
532218,SOUTH IND.BK,B ,Q,25.10,25.55,24.45,24.55,24.55,24.90,775,364378,9149282.00,
590030,SOUTH PET(PS,B ,Q,20.20,20.30,19.00,19.20,19.20,19.95,439,116832,2306909.00,
532669,SOUTHBIOTEC ,B ,Q,6.00,6.50,6.00,6.48,6.50,6.25,21,4980,31061.00,
531645,SOUTHERN ISP,B ,Q,4.31,4.65,4.30,4.30,4.30,4.52,75,30477,132300.00,
523826,SOVEREIGN DI,B ,Q,3.65,3.67,3.65,3.67,3.67,3.50,4,2100,7697.00,
532025,SOWBH MEDIA ,B ,Q,20.35,21.75,20.35,21.00,21.00,21.40,4,312,6368.00,
530289,SP CAPITAL  ,B ,Q,122.00,122.00,115.00,118.40,118.40,118.00,193,58956,6986236.00,
524727,SPAN DIAGNOS,B ,Q,37.50,37.50,37.50,37.50,37.50,37.15,3,130,4875.00,
508976,SPANCO      ,B ,Q,95.00,96.80,93.20,94.80,94.25,95.60,120,8473,807188.00,
502465,SPECIALITY P,T ,Q,5.94,5.94,5.94,5.94,5.94,6.25,4,415,2465.00,
512413,SPECTACLE   ,B ,Q,3.85,3.86,3.62,3.86,3.86,3.71,11,14343,55295.00,
517166,SPEL SEMICON,B ,Q,8.03,8.70,8.03,8.57,8.70,8.32,18,7845,66027.00,
521082,SPENTEX INDS,B ,Q,6.55,7.00,6.55,6.73,6.73,6.85,21,4053,27175.00,
526827,SPICE ISLAND,B ,Q,12.99,12.99,12.00,12.70,12.70,12.44,39,1777,21588.00,
555555,SPICE-ETF   ,B ,Q,186.00,189.00,163.50,176.25,189.00,186.00,5,120,21540.00,
500285,SPICEJET LTD,B ,Q,28.80,34.10,27.80,31.35,31.35,28.45,47463,28317645,899400921.00,
500402,SPMLINFRA   ,B ,Q,82.00,88.00,80.05,86.80,87.00,87.50,163,3196,274840.00,
532249,SQL STAR INT,B ,Q,4.79,4.93,4.46,4.79,4.79,4.54,64,3712,17112.00,
532842,SREE RAYALA ,T ,Q,54.60,56.50,53.55,54.35,54.50,54.60,17,2513,137664.00,
532701,SREE SAKTHI ,B ,Q,23.50,24.30,23.50,24.00,24.00,23.95,19,2722,64386.00,
507753,SREE.RAY.ALK,B ,Q,9.80,9.80,8.76,9.01,9.01,8.99,45,9698,86426.00,
523756,SREIINFRA   ,B ,Q,27.00,27.20,25.35,25.70,25.70,26.60,827,243817,6456998.00,
503806,SRF LIMITED ,B ,Q,243.00,243.00,236.05,236.55,236.55,241.40,513,13977,3342500.00,
524410,SRHHL IND   ,B ,Q,4.51,4.97,4.32,4.35,4.35,4.60,17,5001,22665.00,
530943,SRI ADHIKARI,B ,Q,79.00,79.00,75.30,75.70,75.70,76.75,240,37947,2888631.00,
502180,SRI DIGV CEM,B ,Q,10.90,10.90,10.26,10.43,10.40,10.27,46,20668,215041.00,
526893,SRINIVASA HA,B ,Q,69.00,69.00,67.40,68.00,68.00,67.55,5,56,3783.00,
533569,SRS LIMITED ,B ,Q,30.50,30.50,29.60,29.85,29.85,30.15,416,165269,4996965.00,
533305,SRS REAL    ,B ,Q,35.20,35.20,34.95,35.00,35.00,34.95,505,125950,4406181.00,
530821,SSPDL LTD   ,B ,Q,14.40,15.40,14.40,15.00,15.00,15.97,8,1611,24299.00,
501061,ST.BANK BIKA,B ,Q,403.00,412.00,400.05,401.50,401.50,403.25,395,5370,2182921.00,
513262,ST.STR.WHEEL,B ,Q,214.05,218.80,213.00,213.70,215.00,216.90,110,2432,525993.00,
531723,STAMPEDE CAP,T ,Q,57.00,58.75,57.00,57.10,57.10,57.10,10,341,19677.00,
580001,STAN CHART  ,B ,I,96.70,97.45,94.05,96.45,96.45,94.45,566,168402,16244685.00,
530931,STANPACKS(I),B ,Q,3.50,3.50,3.50,3.50,3.50,3.50,3,70,245.00,
506105,STANROSE MAF,T ,Q,70.00,70.00,70.00,70.00,70.00,70.00,2,200,14000.00,
516022,STAR PAPER  ,B ,Q,15.70,16.00,15.70,15.75,15.75,16.10,13,304,4795.00,
517548,STARLITE COM,T ,Q,3.60,3.60,3.57,3.57,3.57,3.64,18,3900,13927.00,
500112,STATE BANK  ,A ,Q,2255.00,2283.00,2195.50,2211.45,2211.45,2224.10,31890,670063,1502528292.00,
532200,STATE BNK MY,B ,Q,529.00,530.00,515.00,521.15,521.15,524.10,76,891,466486.00,
532191,STATE BNK TR,B ,Q,575.10,580.90,570.50,571.40,572.50,574.45,70,1033,594646.00,
512531,STC INDIA   ,B ,Q,272.95,281.00,260.05,266.80,266.80,269.90,1399,41244,11249176.00,
504180,STD.BATTERY ,B ,Q,10.16,10.56,10.16,10.56,10.56,10.36,15,503,5151.00,
530017,STD.INDUST. ,T ,Q,17.90,19.25,17.80,18.20,18.20,18.45,21,4341,78260.00,
500113,STEEL AUTH. ,A ,Q,94.60,95.75,93.00,93.45,93.45,94.30,2463,306117,28952033.00,
590037,STEEL EXCH  ,B ,Q,62.00,62.00,59.50,60.05,59.50,61.35,30,3445,208032.00,
513517,STEELCAST   ,B ,Q,196.00,196.80,190.25,191.20,191.20,191.70,78,5155,994131.00,
500399,STEELCO GUJ.,B ,Q,4.44,4.47,4.00,4.23,4.23,4.50,34,13928,58561.00,
532374,STER TECH   ,B ,Q,39.45,39.90,37.80,38.05,38.05,39.35,905,137812,5374821.00,
508998,STERL INTER ,B ,Q,8.08,8.08,8.08,8.08,8.08,8.24,38,19523,157745.00,
512299,STERL.BIOTEC,B ,Q,10.48,10.65,10.08,10.11,10.08,10.60,515,232169,2385354.00,
523363,STERL.HOL.RS,B ,Q,92.00,94.90,88.60,91.05,91.05,91.70,912,548822,50366416.00,
530759,STERL.TOOLS ,B ,Q,112.00,112.00,110.00,110.95,110.00,112.00,9,334,37400.00,
500900,STERLITE IN ,A ,Q,107.40,109.40,106.00,106.50,106.50,106.25,11071,1138121,122595049.00,
504960,STEWARTS    ,B ,Q,34.00,35.00,34.00,35.00,35.00,35.65,2,187,6408.00,
934793,STF NCD1 RE ,F ,D,990.00,990.00,990.00,990.00,990.00,1060.00,3,498,493020.00,
934797,STF NCD2 UR ,F ,D,901.18,901.18,899.13,899.13,899.13,911.11,2,5,4497.00,
934799,STF NCD3 RE ,F ,D,979.99,979.99,970.00,970.00,970.00,959.90,2,2,1949.00,
934800,STF NCD3 UR ,F ,D,965.00,965.00,965.00,965.00,965.00,965.00,1,6,5790.00,
934785,STFC NCDI   ,F ,D,996.00,996.90,996.00,996.90,996.90,985.00,2,30,29889.00,
934810,STFNCD 1OTH ,F ,D,915.60,915.60,915.60,915.60,915.60,1040.00,1,5,4578.00,
934811,STFNCD 1RES ,F ,D,1001.06,1024.00,1001.06,1020.25,1020.25,1020.23,19,1932,1973991.00,
934814,STFNCD 2RES ,F ,D,991.10,997.00,991.10,997.00,997.00,999.99,5,36,35739.00,
934815,STFNCD 2UNR ,F ,D,925.00,1005.00,915.60,1005.00,1005.00,1099.90,5,56,53169.00,
513151,STI INDIA LT,B ,Q,27.25,27.25,27.25,27.25,27.25,27.90,2,400,10900.00,
532730,STL GLOBAL  ,T ,Q,3.50,3.78,3.50,3.50,3.50,3.60,8,4300,15610.00,
522085,STONE INDIA ,B ,Q,23.90,23.90,23.05,23.50,23.50,23.70,74,9488,223394.00,
532679,STORE ONE   ,T ,Q,19.25,20.35,19.25,20.00,20.00,19.40,41,8288,167907.00,
504959,STOVAC IND. ,B ,Q,291.00,295.80,291.00,294.75,292.00,295.70,25,866,254297.00,
526500,STR GRE WOO ,B ,Q,10.17,10.17,10.17,10.17,10.17,9.95,1,50,508.00,
532531,STRIDES     ,A ,Q,628.00,635.95,624.15,628.90,628.90,626.85,664,20903,13153740.00,
530611,STURDY INDS ,B ,Q,3.11,3.11,2.95,3.03,3.05,2.84,23,13972,42529.00,
526733,SUASHISH DIA,B ,Q,102.65,102.85,102.65,102.85,102.80,102.55,4,212,21783.00,
532348,SUBEX LTX   ,B ,Q,26.60,27.35,25.70,25.80,25.80,26.60,1669,239186,6350204.00,
531866,SUBHKAM CAP ,B ,Q,154.95,154.95,151.25,153.10,154.95,147.60,58,4729,730407.00,
517168,SUBROS LTD. ,B ,Q,34.45,34.60,31.65,32.95,32.95,34.20,1093,228388,7458094.00,
533332,SUDAR GARM  ,B ,Q,75.80,75.80,64.30,64.45,64.30,64.45,158,55684,3642600.00,
506655,SUDARSH.CHEM,B ,Q,533.00,533.00,520.00,520.00,520.00,510.00,3,11,5733.00,
511654,SUGAL DAM   ,B ,Q,11.48,11.48,11.48,11.48,11.48,10.99,1,50,574.00,
517224,SUJANA INDUS,B ,Q,4.10,4.25,3.97,3.98,4.00,4.08,87,28547,115727.00,
513414,SUJANA METAL,B ,Q,3.91,4.10,3.81,3.93,3.98,4.08,122,67629,269576.00,
532887,SUJANATOWER ,B ,Q,9.29,9.34,8.65,8.65,8.65,9.10,685,1207094,10744862.00,
524542,SUKJIT STRCH,B ,Q,178.00,178.00,176.00,176.00,176.00,177.65,11,512,90655.00,
530419,SUMEDHA FISC,B ,Q,15.75,17.00,15.75,16.15,16.15,16.50,18,5096,84530.00,
514211,SUMEET INDS.,B ,Q,23.75,23.85,23.50,23.50,23.50,23.50,23,1337,31501.00,
533306,SUMMIT SECU ,B ,Q,78.55,79.95,78.00,78.55,78.55,78.75,14,466,36565.00,
524715,SUN PHARMA. ,A ,Q,572.95,592.00,572.95,586.40,586.40,571.90,3221,1784301,1039627592.00,
517403,SUN SOURCE  ,T ,Q,5.87,5.87,5.87,5.87,5.87,5.76,9,4084,23973.00,
531752,SUN TECHNO  ,B ,Q,0.40,0.40,0.34,0.36,0.37,0.37,19,23979,9081.00,
532733,SUN TVNET   ,A ,Q,296.60,296.60,286.50,286.95,286.95,291.70,637,27623,8010074.00,
530795,SUNCITY SYNT,T ,Q,5.21,5.21,5.21,5.21,5.21,4.97,1,100,521.00,
520056,SUNDAR.CLAY ,B ,Q,159.30,159.30,155.75,159.30,159.30,156.10,90,373,58915.00,
590072,SUNDARAM BRK,B ,Q,178.50,178.50,170.00,174.00,174.00,175.00,7,471,80176.00,
500403,SUNDARAM FAS,B ,Q,53.00,53.80,53.00,53.05,53.00,53.00,49,3532,187643.00,
590071,SUNDARAM FIN,B ,Q,668.85,678.00,660.00,666.00,666.00,659.00,229,1533,1024134.00,
533166,SUNDARAMMUL ,B ,Q,15.90,16.25,15.40,15.50,15.50,46.70,358,297827,4717232.00,XB
500404,SUNFLAG IRON,B ,Q,24.75,24.75,24.20,24.35,24.35,24.55,90,16726,408979.00,
531433,SUNGOLD CAP.,B ,Q,8.21,8.65,8.10,8.38,8.38,8.52,68,19183,159020.00,
532711,SUNIL HITECH,B ,Q,75.00,75.00,65.75,67.40,67.80,67.00,102,3210,215528.00,
531945,SUNITEE CHEM,B ,Q,0.20,0.22,0.20,0.22,0.22,0.21,9,37092,7870.00,
531295,SUNLAKE     ,T ,Q,10.67,10.67,10.67,10.67,10.67,10.88,1,100,1067.00,
532872,SUNPHA ADV  ,B ,Q,76.60,80.50,76.00,79.70,79.70,76.55,702,64244,5072976.00,
523425,SUNRAJ DIAM.,B ,Q,16.40,16.40,15.25,16.35,16.35,15.75,6,693,10764.00,
530845,SUNSHIELD CH,B ,Q,30.00,30.00,28.80,28.80,28.80,31.00,8,412,12120.00,
512179,SUNTECK REAL,B ,Q,370.60,371.80,368.10,369.90,369.00,369.55,54,2014,745561.00,
530883,SUPER CROP. ,B ,Q,21.50,24.35,21.10,23.65,23.65,20.30,127,43608,977070.00,
523283,SUPER HOUSE ,B ,Q,51.15,51.40,51.00,51.00,51.00,50.55,23,4032,205882.00,
512527,SUPER SAL IN,B ,Q,149.80,149.80,136.50,142.50,143.50,136.00,12,1003,142346.00,
521180,SUPER SPIN. ,B ,Q,6.30,6.45,6.30,6.39,6.45,6.14,5,8,51.00,
523842,SUPER TANNER,B ,Q,1.96,2.18,1.96,1.99,2.00,2.10,7,2300,4595.00,
526133,SUPERTEX IND,B ,Q,5.14,5.34,5.00,5.12,5.21,5.26,52,45001,229527.00,
532509,SUPRAJIT ENG,B ,Q,20.65,20.70,20.25,20.40,20.40,20.45,17,4040,82611.00,
509930,SUPREM IND  ,B ,Q,206.50,208.00,203.15,204.85,204.75,206.65,157,9183,1883964.00,
532904,SUPREME INFR,B ,Q,309.55,309.60,298.00,298.35,298.00,304.00,105,8999,2699869.00,
500405,SUPREME PETR,B ,Q,43.50,43.50,42.50,42.80,42.70,42.40,75,4059,173841.00,
531934,SUPREME TEX ,T ,Q,4.30,4.30,3.98,4.10,4.10,4.18,31,18244,73256.00,
507892,SU-RAJ DIAM.,B ,Q,45.05,46.55,45.00,45.00,45.00,45.60,97,6577,301078.00,
531638,SURAJ LTD   ,B ,Q,51.45,53.00,50.00,51.85,52.70,51.10,137,19500,990828.00,
